extended name	biggID	model_bigg_id
4-Hydroxy-1-(3-pyridinyl)-1-butanone	cpd20819	Universal
4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone	cpd20820	Universal
4-Oxo-1-(3-pyridyl)-1-butanone	cpd20821	Universal
N-nitrosomethanamine	cpd20822	Universal
3-Succinoylpyridine	cpd20823	Universal
Ethyl tellurac	cpd20824	Universal
Polymethylene polyphenyl isocyanate	cpd20825	Universal
Silica	cpd20826	Universal
Styrene-acrylonitrile copolymer	cpd20827	Universal
4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol	cpd20828	Universal
Styrene-butadiene copolymer	cpd20829	Universal
Zeolites	cpd20830	Universal
1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol	cpd20831	Universal
5-(3-Pyridyl)-2-hydroxytetrahydrofuran	cpd20832	Universal
gamma-Hydroxy-3-pyridinebutanoate	cpd20833	Universal
alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol	cpd20834	Universal
alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol	cpd20835	Universal
1-(3-Pyridinyl)-1,4-butanediol	cpd20836	Universal
Fusarenone X	cpd20837	Universal
Aflatoxicol	cpd20838	Universal
Aflatoxin Q1	cpd20839	Universal
Aflatoxin B1-exo-8,9-epoxide	cpd20840	Universal
Aflatoxin P1	cpd20841	Universal
Aflatoxin B1 diol	cpd20842	Universal
Aflatoxin B1 dialdehyde	cpd20843	Universal
6-[2,3-Dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione	cpd20844	Universal
1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal	cpd20845	Universal
alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde	cpd20846	Universal
Aflatoxin-M1-8,9-epoxide	cpd20847	Universal
Aflatoxin B1-endo-8,9-epoxide	cpd20848	Universal
Lipooligosaccharide	cpd20849	Universal
2-Nitrotoluene	cpd20850	Universal
Polyurethane foam	cpd20851	Universal
Sodium diethyldithiocarbamate	cpd20852	Universal
Calcium salicylate	cpd20853	Universal
Theobromine, calcium salt	cpd20854	Universal
4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone	cpd20855	Universal
4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol	cpd20856	Universal
7,12-Dimethylbenz[a]anthracene 5,6-oxide	cpd20857	Universal
4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide	cpd20858	Universal
NNAL-N-glucuronide	cpd20859	Universal
trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene	cpd20860	Universal
Ferritin	cpd20861	Universal
Nickel(2+)	cpd20862	Universal
Manganese(2+)	cpd20863	Universal
Manganese(3+)	cpd20864	Universal
Coriose	cpd20865	Universal
Juvenile hormone I	cpd20866	Universal
16-Oxo-palmitate	cpd20867	Universal
Hexadecanedioate	cpd20868	Universal
18-Hydroxyoleate	cpd20869	Universal
18-Oxooleate	cpd20870	Universal
Octadec-9-ene-1,18-dioic-acid	cpd20871	Universal
(+)-Germacrene D	cpd20872	Universal
9,10-Epoxy-18-hydroxystearate	cpd20873	Universal
9,10,18-Trihydroxystearate	cpd20874	Universal
9,10-Dihydroxystearate	cpd20875	Universal
22-Hydroxydocosanoate	cpd20876	Universal
22-Oxo-docosanoate	cpd20877	Universal
Docosanedioate	cpd20878	Universal
Diketone	cpd20879	Universal
6-Hydroxy-3-succinoylpyridine	cpd20880	Universal
Kojibiose	cpd20881	Universal
Maltulose	cpd20882	Universal
Melibiulose	cpd20883	Universal
Scillabiose	cpd20884	Universal
Turanose	cpd20885	Universal
Coenzyme M	cpd20886	Universal
5alpha-Gonane	cpd20887	Universal
Gonane	cpd20888	Universal
5beta-Gonane	cpd20889	Universal
Estrane	cpd20890	Universal
5beta-Cholanic acid	cpd20891	Universal
Scillarenin	cpd20892	Universal
Stigmastanol	cpd20893	Universal
Aglycon	cpd20894	Universal
Acceptor beta-D-glucuronoside	cpd20895	Universal
Pseudotigogenin	cpd20896	Universal
Pseudosarsasapogenin	cpd20897	Universal
Pseudosmilagenin	cpd20898	Universal
Ergostanol	cpd20899	Universal
alpha-Ergostenol	cpd20900	Universal
Lumisterol	cpd20901	Universal
gamma-Sitosterol	cpd20902	Universal
Gorgosterol	cpd20903	Universal
Sarcoaldesterol A	cpd20904	Universal
Acanthasterol	cpd20905	Universal
Cardanolide	cpd20906	Universal
5alpha-Cholane	cpd20907	Universal
Bufanolide	cpd20908	Universal
Cholestane	cpd20909	Universal
Spirostan	cpd20910	Universal
Furostan	cpd20911	Universal
Ergostane	cpd20912	Universal
5alpha-Campestane	cpd20913	Universal
Stigmastane	cpd20914	Universal
5alpha-Poriferastane	cpd20915	Universal
Gorgostane	cpd20916	Universal
Thermospermine	cpd20917	Universal
Oleamide	cpd20918	Universal
Amicyanin	cpd20919	Universal
Reduced amicyanin	cpd20920	Universal
Malonyl-CoA methyl ester	cpd20921	Universal
D-Arabinitol 1-phosphate	cpd20922	Universal
(R)-2,3-Dihydroxypropane-1-sulfonate	cpd20923	Universal
Germacra-1(10),4,11(13)-trien-12-ol	cpd20924	Universal
Germacra-1(10),4,11(13)-trien-12-al	cpd20925	Universal
Germacrene A acid	cpd20926	Universal
L-Sorbosone	cpd20927	Universal
N,N-Dimethyl-4-nitrosoaniline	cpd20928	Universal
4-(Hydroxylamino)-N,N-dimethylaniline	cpd20929	Universal
3,4-Didehydroadipyl-CoA	cpd20930	Universal
3,4-Didehydroadipyl-CoA semialdehyde	cpd20931	Universal
2,3-Dihydro-2,3-dihydroxybenzoyl-CoA	cpd20932	Universal
Sulfoacetyl-CoA	cpd20933	Universal
3-(1-Carboxyvinyloxy)anthranilate	cpd20934	Universal
7-Chloro-L-tryptophan	cpd20935	Universal
2-Imino-3-(7-chloroindol-3-yl)propanoate	cpd20936	Universal
Glutathione amide	cpd20937	Universal
Glutathione amide disulfide	cpd20938	Universal
Farnesylcysteine	cpd20939	Universal
Polysulfide	cpd20940	Universal
Reactive Blue 5	cpd20941	Universal
D-Alanyl-(R)-lactate	cpd20942	Universal
[beta-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)]n	cpd20943	Universal
[beta-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-6-N-(beta-D-Asp)-L-Lys-D-Ala-D-Ala)]n	cpd20944	Universal
Hypochlorous acid	cpd20945	Universal
3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate	cpd20946	Universal
Dichloroarcyriaflavin A	cpd20947	Universal
4'-O-Demethylrebeccamycin	cpd20948	Universal
Rebeccamycin	cpd20949	Universal
1-O-(2-Amino-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol	cpd20950	Universal
1-O-[2-(L-Cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol	cpd20951	Universal
Dinoflagellate luciferin	cpd20952	Universal
Oxidized dinoflagellate luciferin	cpd20953	Universal
cis-3-Hydroxy-L-proline	cpd20954	Universal
(+)-Columbianetin	cpd20955	Universal
5-Epiaristolochene	cpd20956	Universal
[L-Asp(4-L-Arg)]n	cpd20957	Universal
[L-Asp(4-L-Arg)]n-L-Asp	cpd20958	Universal
Solavetivol	cpd20959	Universal
N-Hydroxy-L-phenylalanine	cpd20960	Universal
[L-Asp(4-L-Arg)]n+1	cpd20961	Universal
(E)-Phenylacetaldoxime	cpd20962	Universal
N,N-Dihydroxy-L-phenylalanine	cpd20963	Universal
N-Hydroxy-L-tryptophan	cpd20964	Universal
N,N-Dihydroxy-L-tryptophan	cpd20965	Universal
D-Alanyl-D-serine	cpd20966	Universal
UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-D-lysine	cpd20967	Universal
5-Hydroxypyrrole-2-carboxylate	cpd20968	Universal
[tRNA(Ile2)]-cytidine34	cpd20969	Universal
[tRNA(Ile2)]-lysidine34	cpd20970	Universal
Cobyrinate c-monamide	cpd20971	Universal
UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate	cpd20972	Universal
15beta-Hydroxyprogesterone	cpd20973	Universal
5-Hydroxypseudobaptigenin	cpd20974	Universal
all-trans-8'-Apo-beta-carotenal	cpd20975	Universal
(2E,4E,6E)-2,6-Dimethylocta-2,4,6-trienedial	cpd20976	Universal
Crocetin dialdehyde	cpd20977	Universal
(3S)-3-Hydroxycyclocitral	cpd20978	Universal
24-Hydroxy-beta-amyrin	cpd20979	Universal
Sophoradiol	cpd20980	Universal
(-)-alpha-Gurjunene	cpd20981	Universal
(-)-endo-alpha-Bergamotene	cpd20982	Universal
(+)-alpha-Santalene	cpd20983	Universal
(+)-endo-beta-Bergamotene	cpd20984	Universal
(-)-gamma-Cadinene	cpd20985	Universal
3'-O-Methyltricetin	cpd20986	Universal
(+)-alpha-Barbatene	cpd20987	Universal
(+)-Cubenene	cpd20988	Universal
(+)-delta-Selinene	cpd20989	Universal
Drimenol	cpd20990	Universal
(+)-Epicubenol	cpd20991	Universal
UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate	cpd20992	Universal
(3R,6E)-Nerolidol	cpd20993	Universal
Germacrene C	cpd20994	Universal
(E)-gamma-Bisabolene	cpd20995	Universal
(E)-alpha-Bisabolene	cpd20996	Universal
3,5-Dihydroxybiphenyl	cpd20997	Universal
(S)-beta-Macrocarpene	cpd20998	Universal
cis-Muurola-3,5-diene	cpd20999	Universal
cis-Muurola-4(14),5-diene	cpd21000	Universal
Patchoulol	cpd21001	Universal
Presilphiperfolan-8beta-ol	cpd21002	Universal
(Z)-3-Hexen-1-ol acetate	cpd21003	Universal
beta-D-Galactosyl-(1->4)-L-rhamnose	cpd21004	Universal
7,9,9'-tricis-Neurosporene	cpd21005	Universal
(2Z,6Z)-Farnesyl diphosphate	cpd21006	Universal
1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate	cpd21007	Universal
Cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	cpd21008	Universal
Soyasapogenol B 3-O-D-glucuronide	cpd21009	Universal
9,15,9'-tricis-zeta-Carotene	cpd21010	Universal
15,9'-dicis-Phytofluene	cpd21011	Universal
5'-Deoxy-5'-fluoroadenosine	cpd21012	Universal
7-(3-Methylbut-2-enyl)-L-tryptophan	cpd21013	Universal
5-Deoxy-5-chloroadenosine	cpd21014	Universal
1,6-Anhydro-N-acetyl-beta-muramate	cpd21015	Universal
N-Acetyl-beta-muramate 6-phosphate	cpd21016	Universal
alpha-D-Glucopyranosyl-diphospho-ditrans,octacis-undecaprenol	cpd21017	Universal
3-O-alpha-D-Mannopyranosyl-alpha-D-mannopyranose	cpd21018	Universal
3-O-(6-O-alpha-D-Xylosylphospho-alpha-D-mannopyranosyl)-alpha-D-mannopyranose	cpd21019	Universal
Fluoroacetyl-CoA	cpd21020	Universal
1,2-Diacyl-sn-glycerol 3-diphosphate	cpd21021	Universal
L-Homoserine lactone	cpd21022	Universal
(R)-Piperazine-2-carboxamide	cpd21023	Universal
beta-Alaninamide	cpd21024	Universal
(R)-Piperazine-2-carboxylic acid	cpd21025	Universal
L-Prolinamide	cpd21026	Universal
(S)-Piperazine-2-carboxamide	cpd21027	Universal
(S)-Piperazine-2-carboxylic acid	cpd21028	Universal
1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol	cpd21029	Universal
Streptothricin F	cpd21030	Universal
streptothricin F acid	cpd21031	Universal
5'-S-Methyl-5'-thioinosine	cpd21032	Universal
5-Nitroanthranilate	cpd21033	Universal
5-Nitrosalicylate	cpd21034	Universal
Reduced flavin	cpd21035	Universal
2-O-(alpha-D-Glucopyranosyl)-3-phospho-D-glycerate	cpd21036	Universal
2-O-(alpha-D-Glucopyranosyl)-D-glycerate	cpd21037	Universal
2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate	cpd21038	Universal
CDP-1L-myo-inositol	cpd21039	Universal
Quercetin 3-O-rhamnoside 7-O-glucoside	cpd21040	Universal
4,4'-Diapolycopene	cpd21041	Universal
4,4'-Diapolycopenedial	cpd21042	Universal
Bis(1L-myo-inositol)-3,1'-phosphate 1-phosphate	cpd21043	Universal
(3-Phenoxyphenyl)methanol	cpd21044	Universal
Isomultiflorenol	cpd21045	Universal
[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine	cpd21046	Universal
[Protein]-L-threonine	cpd21047	Universal
[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine	cpd21048	Universal
Aminopentol	cpd21049	Universal
3',4',5'-O-Trimethyltricetin	cpd21050	Universal
Glucovanillin	cpd21051	Universal
(S)-Piperidine-2-carboxamide	cpd21052	Universal
ent-Pimara-9(11),15-diene	cpd21053	Universal
9-cis-Epoxycarotenoid	cpd21054	Universal
12'-apo-Carotenal	cpd21055	Universal
threo-3-Hydroxy-D-aspartate	cpd21056	Universal
Terpentetriene	cpd21057	Universal
Terpentedienyl diphosphate	cpd21058	Universal
Elisabethatriene	cpd21059	Universal
Phyllocladan-16alpha-ol	cpd21060	Universal
beta-Phellandrene	cpd21061	Universal
Cucurbitadienol	cpd21062	Universal
(17Z)-Protosta-17(20),24-dien-3beta-ol	cpd21063	Universal
2-Hydroxy-2-(hydroxymethyl)-2H-pyran-3(6H)-one	cpd21064	Universal
1,5-Anhydro-4-deoxy-D-glycero-hex-3-en-2-ulose	cpd21065	Universal
UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose	cpd21066	Universal
D-5-Monosubstituted hydantoin	cpd21067	Universal
L-5-Monosubstituted hydantoin	cpd21068	Universal
1,5-Anhydro-4-deoxy-D-glycero-hex-1-en-3-ulose	cpd21069	Universal
Colneleate	cpd21070	Universal
Arabidiol	cpd21071	Universal
Dammarenediol II	cpd21072	Universal
(1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate	cpd21073	Universal
Thalianol	cpd21074	Universal
Germanicol	cpd21075	Universal
Dammara-20,24-diene	cpd21076	Universal
Camelliol C	cpd21077	Universal
Halima-5(6),13-dien-15-yl diphosphate	cpd21078	Universal
Indole-3-carboxylate	cpd21079	Universal
D-erythro-3-Hydroxyaspartate	cpd21080	Universal
4,4'-Diaponeurosporen-4-al	cpd21081	Universal
4,4'-Diapophytofluene	cpd21082	Universal
4,4'-Diapo-zeta-carotene	cpd21083	Universal
Peptidoglycan-D-glucosamine	cpd21084	Universal
L-Asp(4-L-Arg)	cpd21085	Universal
(1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate	cpd21086	Universal
Pimelyl-[acyl-carrier protein]	cpd21087	Universal
Pimelyl-[acyl-carrier protein] methyl ester	cpd21088	Universal
Demethylmenaquinol	cpd21089	Universal
Adenylated molybdopterin	cpd21090	Universal
HIV1 protease	cpd21091	Universal
4-O-Phosphohygromycin B	cpd21092	Universal
ADP-ribose 1'',2''-phosphate	cpd21093	Universal
tritrans,heptacis-Undecaprenyl diphosphate	cpd21094	Universal
trans,polycis-Polyprenyl diphosphate	cpd21095	Universal
D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	cpd21096	Universal
D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	cpd21097	Universal
D-Glc-beta-(1->4)-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	cpd21098	Universal
D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	cpd21099	Universal
2-Methoxy-6-all-trans-polyprenyl-1,4-benzoquinol	cpd21100	Universal
6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol	cpd21101	Universal
2-Hydroxy fatty acid	cpd21102	Universal
3-Hydroxy fatty acid	cpd21103	Universal
Lupan-3beta,20-diol	cpd21104	Universal
trans-Permethrin	cpd21105	Universal
Soyasaponin III	cpd21106	Universal
N-Acetyl-beta-D-galactosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide	cpd21107	Universal
beta-D-Glucosyl crocetin	cpd21108	Universal
Bis(beta-D-glucosyl) crocetin	cpd21109	Universal
beta-D-Gentiobiosyl crocetin	cpd21110	Universal
4,6-CH3(COO-)C-D-Man-beta-(1->4)-D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	cpd21111	Universal
N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine	cpd21112	Universal
26-Hydroxycastasterone	cpd21113	Universal
26-Hydroxybrassinolide	cpd21114	Universal
alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	cpd21115	Universal
alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	cpd21116	Universal
4-O-Phospho-alpha-Kdo-(2->6)-lipid IVA	cpd21117	Universal
D-glycero-alpha-D-manno-Heptose 7-phosphate	cpd21118	Universal
D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate	cpd21119	Universal
D-glycero-alpha-D-manno-Heptose 1-phosphate	cpd21120	Universal
GDP-D-glycero-alpha-D-manno-heptose	cpd21121	Universal
D-glycero-D-manno-Heptose 7-phosphate	cpd21122	Universal
alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid IVA	cpd21123	Universal
Lipid IIA	cpd21124	Universal
alpha-Aminoadipate carrier protein LysW	cpd21125	Universal
LysW-gamma-L-alpha-aminoadipate	cpd21126	Universal
LysW-gamma-L-alpha-aminoadipyl 6-phosphate	cpd21127	Universal
LysW-gamma-L-alpha-aminoadipate 6-semialdehyde	cpd21128	Universal
LysW-gamma-L-lysine	cpd21129	Universal
alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid A	cpd21130	Universal
D-chiro-Inositol	cpd21131	Universal
4'-Apo-beta,psi-caroten-4'-al	cpd21132	Universal
10-epi-gamma-Eudesmol	cpd21133	Universal
1,1'-Dihydroxy-1,1',2,2'-tetrahydrolycopene	cpd21134	Universal
4'-Methoxyflavanone	cpd21135	Universal
Debromohymenialdisine	cpd21136	Universal
Manzamine A	cpd21137	Universal
Dolastatin 15	cpd21138	Universal
12-epi-Scalaradial	cpd21139	Universal
Luffariellolide	cpd21140	Universal
Contignasterol	cpd21141	Universal
Lasonolide A	cpd21142	Universal
Latrunculin B	cpd21143	Universal
DMXB-A	cpd21144	Universal
omega-Conotoxin	cpd21145	Universal
Pyrrole	cpd21146	Universal
(+)-beta-Chamigrene	cpd21147	Universal
N-Acetyl-alpha-neuraminate	cpd21148	Universal
N-Acetyl-beta-neuraminate	cpd21149	Universal
Iminodiacetate	cpd21150	Universal
N-Arachidonoyl-phosphatidylethanolamine	cpd21151	Universal
Phospho-anandamide	cpd21152	Universal
Myriocin	cpd21153	Universal
Pyrazinoic acid	cpd21154	Universal
Halomon	cpd21155	Universal
Pateamine	cpd21156	Universal
Parkeol	cpd21157	Universal
Safranin	cpd21158	Universal
Diatoxanthin	cpd21159	Universal
Diadinoxanthin	cpd21160	Universal
Cytochrome c-554	cpd21161	Universal
Cytochrome P-460	cpd21162	Universal
Membrane-associated cytochrome c-552	cpd21163	Universal
Cytochrome c-550	cpd21164	Universal
Pseudoazurin	cpd21165	Universal
Cytochrome b	cpd21166	Universal
Molybdopterin guanine dinucleotide	cpd21167	Universal
N-alpha-Acetyl-L-2,4-diaminobutyrate	cpd21168	Universal
tert-Butylbicyclophosphorothionate	cpd21169	Universal
Raucaffrinoline	cpd21170	Universal
Perakine	cpd21171	Universal
Prosolanapyrone II	cpd21172	Universal
Prosolanapyrone III	cpd21173	Universal
Azide	cpd21174	Universal
(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate	cpd21175	Universal
(8E,10R,12Z)-10-Hydroperoxy-8,12-octadecadienoate	cpd21176	Universal
Pentalen-13-ol	cpd21177	Universal
Pentalen-13-al	cpd21178	Universal
Ferredoxin N	cpd21179	Universal
FdI	cpd21180	Universal
11alpha-Hydroxy-beta-amyrin	cpd21181	Universal
11-Oxo-beta-amyrin	cpd21182	Universal
3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione	cpd21183	Universal
3-Oxo-5,6-dehydrosuberyl-CoA	cpd21184	Universal
3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde	cpd21185	Universal
dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose	cpd21186	Universal
dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose	cpd21187	Universal
Acromelic acid A	cpd21188	Universal
Samandarine	cpd21189	Universal
Samandarone	cpd21190	Universal
HT-2 Toxin	cpd21191	Universal
Cytochalasin A	cpd21192	Universal
Cytochalasin B	cpd21193	Universal
Phomopsin A	cpd21194	Universal
Neoilludin A	cpd21195	Universal
Fasciculol E	cpd21196	Universal
Fasciculol F	cpd21197	Universal
Orellanine	cpd21198	Universal
dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose	cpd21199	Universal
UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine	cpd21200	Universal
13-cis-Retinol	cpd21201	Universal
Tuberculosinol	cpd21202	Universal
(13S)-Isotuberculosinol	cpd21203	Universal
beta-D-4-Deoxy-delta4-GlcA-(1->4)-beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc	cpd21204	Universal
beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc	cpd21205	Universal
8-Oxo-dGTP	cpd21206	Universal
8-Oxo-dGMP	cpd21207	Universal
2-Hydroxy-dATP	cpd21208	Universal
2-Hydroxy-dAMP	cpd21209	Universal
UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	cpd21210	Universal
2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	cpd21211	Universal
(+)-beta-Caryophyllene	cpd21212	Universal
(+)-Caryolan-1-ol	cpd21213	Universal
2-Oxepin-2(3H)-ylideneacetyl-CoA	cpd21214	Universal
Valinopine	cpd21215	Universal
Clitidine	cpd21216	Universal
Sclerocitrin	cpd21217	Universal
Ustalic acid	cpd21218	Universal
Domesticine	cpd21219	Universal
Gloriosine	cpd21220	Universal
Gelsedine	cpd21221	Universal
Conhydrine	cpd21222	Universal
Cerberin	cpd21223	Universal
Nantenine	cpd21224	Universal
Convalloside	cpd21225	Universal
Oleandrin	cpd21226	Universal
Strophanthidin	cpd21227	Universal
Taxine B	cpd21228	Universal
Aconine	cpd21229	Universal
Euphornin	cpd21230	Universal
Rhodojaponin I	cpd21231	Universal
Virol A	cpd21232	Universal
Virol B	cpd21233	Universal
Microcystin RR	cpd21234	Universal
Microcystin RA	cpd21235	Universal
Microcystin YR	cpd21236	Universal
Anatoxin a(s)	cpd21237	Universal
Cylindrospermopsin	cpd21238	Universal
Onchidal	cpd21239	Universal
CTX 3C	cpd21240	Universal
Ciguatoxin 4A	cpd21241	Universal
Caribbean ciguatoxin 1	cpd21242	Universal
Gambierol	cpd21243	Universal
Dinophysistoxin 4	cpd21244	Universal
Acanthifolicin	cpd21245	Universal
Caribenolide I	cpd21246	Universal
Hoffmanniolide	cpd21247	Universal
Iriomoteolide 1a	cpd21248	Universal
Anatibant	cpd21249	Universal
Homoyessotoxin	cpd21250	Universal
Pectenotoxin 2	cpd21251	Universal
Brevetoxin B1	cpd21252	Universal
Brevetoxin B2	cpd21253	Universal
Brevetoxin C	cpd21254	Universal
Hemibrevetoxin B	cpd21255	Universal
Satratoxin H	cpd21256	Universal
Gonyautoxin 5	cpd21257	Universal
Gonyautoxin 6	cpd21258	Universal
Gonyautoxin 8	cpd21259	Universal
Decarbamoylsaxitoxin	cpd21260	Universal
Decarbamoylgonyautoxin 1	cpd21261	Universal
Prorocentrolide	cpd21262	Universal
Prorocentrolide B	cpd21263	Universal
Gymnodimine	cpd21264	Universal
11-Deoxytetrodotoxin	cpd21265	Universal
Isodomoic acid A	cpd21266	Universal
Ostreocin D	cpd21267	Universal
Eledoisin	cpd21268	Universal
Dermorphin	cpd21269	Universal
Pumiliotoxin 251D	cpd21270	Universal
Batrachotoxinin A	cpd21271	Universal
Pumiliotoxin A	cpd21272	Universal
Allopumiliotoxin 267A	cpd21273	Universal
Arenobufagin	cpd21274	Universal
Marinobufagenin	cpd21275	Universal
alpha-Bungarotoxin	cpd21276	Universal
beta-Bungarotoxin	cpd21277	Universal
Dendrotoxin	cpd21278	Universal
Fasciculin	cpd21279	Universal
Calciseptine	cpd21280	Universal
Cardiotoxin III	cpd21281	Universal
Taicatoxin	cpd21282	Universal
